0.822,0.672
0.063,0.747
0.823,0.368
0.021,0.709
0.709,0.243
0.171,0.410
0.215,0.677
0.784,0.226
0.036,0.722
0.169,0.493
0.849,0.279
0.013,0.767
0.799,0.143
0.702,0.679
0.785,0.696
0.785,0.562
0.073,0.834
0.680,0.716
0.163,0.575
0.250,0.466
0.237,0.569
0.095,0.693
0.788,0.648
0.693,0.707
0.748,0.631
0.768,0.668
0.009,0.707
0.678,0.630
0.100,0.767
0.677,0.607
0.096,0.823
0.162,0.552
0.134,0.528
0.167,0.498
0.033,0.750
0.242,0.445
0.724,0.584
0.228,0.485
0.067,0.738
0.005,0.820
0.253,0.420
0.680,0.657
0.814,0.192
0.030,0.701
0.745,0.139
0.843,0.175
0.549,0.228
0.766,0.761
0.774,0.637
0.832,0.341
0.800,0.357
0.841,0.586
0.343,0.430
0.013,0.758
0.139,0.489
0.813,0.657
0.818,0.201
0.825,0.724
0.086,0.691
0.264,0.470
0.008,0.773
0.033,0.721
0.803,0.178
0.762,0.662
0.737,0.195
0.752,0.677
0.783,0.662
0.102,0.531
0.172,0.513
0.767,0.615
0.255,0.491
0.815,0.657
0.112,0.441
0.250,0.454
0.001,0.687
0.737,0.273
0.778,0.590
0.815,0.690
0.253,0.590
0.142,0.840
0.804,0.244
0.794,0.649
0.006,0.801
0.077,0.759
0.169,0.517
0.741,0.223
0.207,0.556
0.709,0.215
0.090,0.740
0.668,0.184
0.024,0.835
0.249,0.442
0.762,0.259
0.074,0.760
0.049,0.808
0.025,0.796
0.791,0.143
0.755,0.597
0.030,0.744
0.019,0.736
0.407,0.469
0.654,0.634
0.686,0.688
0.677,0.102
0.701,0.289
0.776,0.587
0.266,0.593
0.725,0.634
0.232,0.551
0.684,0.089
0.291,0.425
0.804,0.203
0.240,0.483
0.646,0.699
0.034,0.782
0.788,0.672
0.257,0.495
0.285,0.464
0.167,0.514
0.278,0.539
0.768,0.542
0.227,0.487
0.145,0.495
0.222,0.555
0.749,0.664
0.342,0.530
0.830,0.338
0.638,0.674
0.616,0.304
0.811,0.260
0.736,0.618
0.897,0.573
0.762,0.250
0.105,0.857
0.045,0.748
0.896,0.714
0.032,0.729
0.718,0.575
0.028,0.818
0.798,0.586
0.029,0.744
0.917,0.221
0.001,0.765
0.724,0.230
0.839,0.223
0.189,0.483
0.745,0.231
0.706,0.102
0.251,0.542
0.056,0.858
0.041,0.772
0.829,0.147
0.041,0.745
0.735,0.114
0.773,0.683
0.049,0.681
0.718,0.307
0.642,0.551
0.764,0.184
0.720,0.657
0.177,0.724
0.102,0.713
0.845,0.269
0.327,0.385
0.728,0.735
0.764,0.651
0.832,0.291
0.024,0.789
0.336,0.484
0.759,0.698
0.134,0.835
0.106,0.815
0.771,0.672
0.787,0.606
0.235,0.473
0.039,0.785
0.731,0.620
0.191,0.466
0.684,0.184
0.166,0.506
0.780,0.315
0.653,0.245
0.663,0.755
0.553,0.649
0.722,0.172
0.737,0.207
0.188,0.429
0.064,0.805
0.669,0.333
0.294,0.486
0.042,0.819
0.202,0.362
0.081,0.819
0.731,0.473
0.266,0.549
0.674,0.593
0.669,0.111
0.073,0.770
0.215,0.517
0.199,0.479
0.216,0.474
0.026,0.685
0.703,0.262
0.761,0.557
0.254,0.489
0.754,0.266
0.197,0.552
0.078,0.710
0.224,0.467
0.790,0.578
0.025,0.840
0.062,0.499
0.028,0.782
0.712,0.149
0.039,0.759
0.021,0.760
0.034,0.721
0.762,0.172
0.190,0.492
0.063,0.728
0.689,0.166
0.261,0.487
0.824,0.566
0.801,0.073
0.896,0.210
0.033,0.755
0.213,0.617
0.218,0.438
0.700,0.697
0.727,0.164
0.641,0.604
0.737,0.252
0.881,0.219
0.045,0.629
0.759,0.710
0.025,0.645
0.013,0.832
0.739,0.516
0.772,0.208
0.767,0.252
0.693,0.617
0.084,0.795
0.762,0.189
0.005,0.824
0.006,0.688
0.239,0.444
0.766,0.136
0.831,0.143
0.123,0.808
0.229,0.411
0.239,0.457
0.870,0.799
0.827,0.210
0.024,0.757
0.315,0.438
0.816,0.218
0.697,0.205
0.709,0.235
0.722,0.228
0.071,0.631
0.753,0.528
0.042,0.649
0.812,0.224
0.678,0.177
0.742,0.635
0.773,0.146
0.820,0.159
0.678,0.600
0.695,0.300
0.708,0.664
0.716,0.168
0.803,0.688
0.783,0.632
0.039,0.785
0.064,0.765
0.068,0.760
0.251,0.447
0.006,0.872
0.704,0.166
0.869,0.219
0.217,0.518
0.295,0.528
0.260,0.487
0.019,0.801
0.136,0.438
0.712,0.627
0.793,0.662
0.193,0.458
0.701,0.559
0.746,0.224
0.251,0.528
0.796,0.628
0.138,0.411
0.038,0.719
0.040,0.753
0.861,0.157
0.276,0.459
0.758,0.246
0.272,0.478
0.021,0.763
0.747,0.612
0.021,0.659
0.798,0.655
0.787,0.595
0.178,0.466
0.727,0.588
0.807,0.635
0.021,0.722
0.796,0.163
0.156,0.486
0.751,0.628
0.028,0.637
0.234,0.377
0.190,0.507
0.026,0.811
0.619,0.620
0.089,0.689
0.110,0.811
0.280,0.522
0.029,0.831
0.797,0.171
0.662,0.603
0.276,0.476
0.715,0.205
0.084,0.813
0.244,0.530
0.254,0.601
0.167,0.415
0.790,0.607
0.741,0.604
0.050,0.796
0.163,0.446
0.158,0.457
0.847,0.596
0.000,0.698
0.702,0.207
0.816,0.169
0.217,0.532
0.060,0.811
0.044,0.796
0.713,0.592
0.307,0.392
0.672,0.618
0.735,0.568
0.702,0.757
0.777,0.272
0.741,0.685
0.728,0.647
0.780,0.229
0.664,0.169
0.783,0.704
0.767,0.684
0.669,0.216
0.885,0.693
0.243,0.441
0.849,0.658
0.098,0.883
0.699,0.594
0.729,0.585
0.227,0.520
0.696,0.599
0.857,0.204
0.033,0.840
0.768,0.550
0.808,0.623
0.696,0.100
0.224,0.447
0.814,0.659
0.071,0.717
0.044,0.812
0.757,0.706
0.789,0.671
0.170,0.643
0.028,0.767
0.023,0.779
0.851,0.113
0.719,0.671
0.739,0.733
0.178,0.490
0.247,0.578
0.249,0.518
0.745,0.208
0.022,0.829
0.863,0.651
0.103,0.744
0.091,0.759
0.287,0.493
0.731,0.155
0.194,0.510
0.013,0.677
0.260,0.463
0.136,0.555
0.720,0.186
0.800,0.727
0.813,0.163
0.662,0.572
0.263,0.514
0.762,0.617
0.075,0.743
0.804,0.638
0.747,0.621
0.770,0.676
0.005,0.776
0.261,0.514
0.046,0.605
0.821,0.292
0.053,0.803
0.197,0.423
0.257,0.510
0.870,0.192
0.879,0.645
0.012,0.721
0.041,0.713
0.693,0.092
0.748,0.322
0.677,0.128
0.011,0.804
0.160,0.530
0.042,0.737
0.001,0.805
0.798,0.583
0.059,0.737
0.211,0.516
0.032,0.822
0.739,0.642
0.177,0.471
0.625,0.635
0.036,0.874
0.105,0.754
0.822,0.538
0.730,0.307
0.749,0.173
0.786,0.607
0.053,0.732
0.023,0.851
0.049,0.835
0.799,0.611
0.190,0.530
0.870,0.170
0.014,0.773
0.765,0.226
0.202,0.359
0.832,0.672
0.720,0.101
0.670,0.164
0.713,0.273
0.386,0.447
0.751,0.205
0.773,0.603
0.281,0.435
0.020,0.751
0.328,0.511
0.675,0.720
0.728,0.164
0.816,0.630
0.277,0.531
0.023,0.852
0.742,0.663
0.062,0.798
0.139,0.408
0.177,0.558
0.705,0.148
0.009,0.715
0.791,0.677
0.042,0.838
0.117,0.757
0.708,0.165
0.798,0.727
0.281,0.467
0.004,0.733
0.081,0.841
0.218,0.464
0.840,0.213
0.746,0.624
0.775,0.592
0.199,0.517
0.747,0.604
0.753,0.225
0.770,0.638
0.770,0.643
0.762,0.693
0.749,0.163
0.007,0.740
0.243,0.493
0.715,0.710
0.121,0.546
0.693,0.737
0.764,0.545
0.044,0.764
0.749,0.212
0.034,0.814
0.055,0.943
0.745,0.118
0.724,0.663
0.776,0.185
0.793,0.602
0.219,0.498
0.775,0.289
0.020,0.754
0.788,0.591
0.734,0.680
0.714,0.569
0.803,0.224
0.282,0.505
0.053,0.869
0.771,0.262
0.831,0.766
0.240,0.565
0.194,0.444
0.730,0.617
0.724,0.192
0.769,0.555
0.741,0.638
0.028,0.876
0.290,0.511
0.197,0.550
0.180,0.466
0.333,0.453
0.047,0.806
0.784,0.142
0.794,0.100
0.014,0.872
0.703,0.310
0.635,0.357
0.277,0.376
0.175,0.490
0.222,0.481
0.776,0.009
0.003,0.803
0.679,0.243
0.143,0.487
0.730,0.644
0.679,0.689
0.035,0.690
0.201,0.496
0.140,0.784
0.802,0.175
0.805,0.603
0.115,0.761
0.832,0.669
0.047,0.674
0.059,0.857
0.784,0.208
0.767,0.614
0.232,0.512
0.225,0.433
0.876,0.575
0.762,0.730
0.240,0.521
0.769,0.130
0.001,0.734
0.654,0.634
0.669,0.264
0.204,0.540
0.124,0.562
0.757,0.603
0.736,0.594
0.023,0.863
0.023,0.793
0.046,0.712
0.720,0.146
0.769,0.177
0.212,0.522
0.712,0.682
0.673,0.682
0.754,0.572
0.059,0.802
0.729,0.213
0.170,0.512
0.102,0.585
0.747,0.560
0.142,0.506
0.035,0.801
0.839,0.641
0.825,0.685
0.106,0.714
0.295,0.510
0.742,0.139
0.229,0.608
0.732,0.108
0.698,0.557
0.756,0.636
0.085,0.843
0.212,0.448
0.004,0.790
0.000,0.729
0.011,0.821
0.765,0.136
0.844,0.679
0.069,0.825
0.068,0.797
0.038,0.770
0.694,0.691
0.750,0.639
0.207,0.523
0.731,0.653
0.183,0.500
0.696,0.230
0.290,0.486
0.095,0.679
0.739,0.515
0.226,0.464
0.773,0.636
0.102,0.769
0.252,0.489
0.203,0.535
0.198,0.495
0.773,0.229
0.716,0.148
0.672,0.183
0.871,0.656
0.801,0.127
0.004,0.818
0.230,0.475
0.329,0.564
0.831,0.208
0.755,0.254
0.085,0.604
0.244,0.508
0.015,0.795
0.708,0.678
0.732,0.190
0.218,0.535
0.016,0.762
0.214,0.573
0.240,0.508
0.816,0.662
0.060,0.724
0.747,0.582
0.789,0.104
0.767,0.631
0.849,0.469
0.696,0.607
0.204,0.527
0.766,0.119
0.754,0.599
0.051,0.786
0.836,0.681
0.785,0.566
0.260,0.411
0.219,0.462
0.015,0.746
0.696,0.618
0.736,0.218
0.695,0.566
0.013,0.900
0.307,0.571
0.087,0.781
0.785,0.209
0.198,0.511
0.056,0.764
0.728,0.279
0.737,0.114
0.261,0.533
0.825,0.164
0.187,0.519
0.692,0.219
0.090,0.804
0.255,0.501
0.714,0.215
0.770,0.693
0.357,0.493
0.005,0.829
0.740,0.289
0.723,0.642
0.756,0.660
0.035,0.673
0.755,0.523
0.070,0.726
0.024,0.726
0.658,0.116
0.242,0.737
0.009,0.765
0.233,0.445
0.009,0.691
0.861,0.254
0.027,0.721
0.812,0.157
0.056,0.817
0.062,0.816
0.186,0.509
0.754,0.178
0.281,0.523
0.048,0.821
0.076,0.766
0.749,0.658
0.187,0.522
0.245,0.466
0.782,0.148
0.847,0.515
0.853,0.661
0.256,0.493
0.755,0.679
0.738,0.644
0.206,0.440
0.645,0.613
0.757,0.240
0.301,0.566
0.238,0.484
0.213,0.537
0.679,0.310
0.178,0.416
0.244,0.528
0.730,0.630
0.176,0.574
0.030,0.846
0.851,0.223
0.303,0.601
0.760,0.647
0.017,0.776
0.816,0.224
0.258,0.468
0.177,0.428
0.808,0.220
0.097,0.503
0.688,0.267
0.820,0.156
0.038,0.773
0.756,0.196
0.800,0.250
0.609,0.261
0.690,0.155
0.090,0.539
0.257,0.341
0.847,0.109
0.336,0.532
0.773,0.119
0.755,0.258
0.223,0.469
0.782,0.282
0.821,0.571
0.771,0.650
0.758,0.280
0.756,0.630
0.248,0.472
0.139,0.757
0.200,0.437
0.188,0.474
0.139,0.481
0.005,0.708
0.695,0.198
0.730,0.650
0.728,0.153
0.176,0.486
0.101,0.878
0.250,0.454
0.787,0.596
0.842,0.307
0.240,0.497
0.825,0.185
0.281,0.552
0.151,0.773
0.859,0.584
0.250,0.566
0.741,0.161
0.318,0.543
0.832,0.187
0.291,0.509
0.748,0.605
0.704,0.117
0.202,0.495
0.202,0.522
0.829,0.183
0.229,0.488
0.754,0.154
0.175,0.389
0.222,0.538
0.224,0.438
0.177,0.392
0.716,0.201
0.106,0.790
0.008,0.786
0.197,0.397
0.011,0.775
0.621,0.349
0.739,0.169
0.067,0.784
0.037,0.761
0.808,0.743
0.856,0.199
0.844,0.138
0.780,0.144
0.020,0.740
0.164,0.566
0.744,0.245
0.784,0.126
0.833,0.272
0.028,0.692
0.054,0.816
0.801,0.155
0.036,0.775
0.748,0.278
0.786,0.252
0.244,0.458
0.668,0.662
0.696,0.649
0.025,0.702
0.310,0.501
0.140,0.455
0.274,0.365
0.064,0.801
0.848,0.231
0.828,0.309
0.180,0.806
0.712,0.174
0.088,0.784
0.038,0.661
0.258,0.553
0.826,0.555
0.701,0.272
0.762,0.291
0.707,0.299
0.144,0.514
0.074,0.817
0.744,0.165
0.050,0.766
0.814,0.523
0.807,0.632
0.230,0.436
0.790,0.107
0.012,0.716
0.013,0.768
0.221,0.538
0.773,0.633
0.807,0.290
0.024,0.715
0.718,0.623
0.026,0.780
0.060,0.811
0.206,0.422
0.176,0.468
0.773,0.656
0.025,0.743
0.303,0.471
0.018,0.716
0.004,0.781
0.815,0.215
0.696,0.625
0.821,0.597
0.278,0.464
0.829,0.335
0.081,0.828
0.743,0.689
0.061,0.754
0.266,0.487
0.003,0.665
0.785,0.243
0.216,0.470
0.185,0.439
0.093,0.797
0.812,0.243
0.299,0.568
0.785,0.190
0.047,0.794
0.772,0.278
0.735,0.308
0.139,0.524
0.720,0.674
0.735,0.145
0.046,0.793
0.266,0.512
0.763,0.699
0.068,0.745
0.245,0.406
0.009,0.719
0.210,0.570
0.823,0.654
0.057,0.808
0.760,0.607
0.707,0.722
0.068,0.719
0.045,0.707
0.076,0.769
0.031,0.757
0.004,0.765
0.027,0.789
0.667,0.589
0.783,0.584
0.225,0.418
0.058,0.817
0.077,0.848
0.317,0.581
0.806,0.107
0.002,0.754
0.002,0.837
0.617,0.655
0.803,0.649
0.052,0.842
0.177,0.460
0.062,0.818
0.030,0.846
0.032,0.765
0.215,0.402
0.239,0.489
0.187,0.539
0.216,0.501
0.733,0.632
0.662,0.217
0.755,0.580
0.777,0.613
0.711,0.615
0.822,0.621
0.242,0.509
0.311,0.491
0.169,0.517
0.049,0.792
0.027,0.755
0.064,0.734
0.869,0.559
0.699,0.192
0.031,0.847
0.746,0.191
0.731,0.718
0.758,0.652
0.180,0.414
0.797,0.211
0.047,0.753
0.774,0.191
0.018,0.792
0.848,0.184
0.148,0.500
0.701,0.551
0.757,0.739
0.838,0.229
0.109,0.667
0.873,0.187
0.195,0.480
0.197,0.379
0.817,0.215
0.088,0.765
0.755,0.153
0.041,0.830
0.181,0.576
0.844,0.687
0.763,0.641
0.786,0.679
0.013,0.750
0.805,0.516
0.790,0.620
0.048,0.803
0.659,0.168
0.796,0.146
0.747,0.706
0.007,0.801
0.796,0.636
0.090,0.711
0.692,0.254
0.262,0.505
0.303,0.386
0.813,0.225
0.232,0.548
0.080,0.758
0.755,0.246
0.377,0.546
0.748,0.633
0.257,0.535
0.065,0.751
0.757,0.165
0.003,0.720
0.701,0.726
0.707,0.651
0.799,0.226
0.069,0.751
0.656,0.618
0.690,0.141
0.847,0.227
0.649,0.181
0.293,0.483
0.737,0.736
0.771,0.216
0.738,0.669
0.766,0.202
0.013,0.849
0.039,0.869
0.112,0.774
0.708,0.236
0.239,0.585
0.056,0.760
0.070,0.811
0.855,0.679
0.790,0.189
0.623,0.551
0.002,0.776
0.015,0.838
0.729,0.146
0.248,0.483
0.199,0.570
0.239,0.532
0.038,0.679
0.122,0.830
0.134,0.616
0.217,0.431
0.727,0.061
0.213,0.495
0.080,0.881
0.141,0.533
0.222,0.572
0.793,0.245
0.750,0.368
0.838,0.565
0.742,0.173
0.674,0.610
0.030,0.727
0.010,0.794
0.771,0.614
0.121,0.725
0.251,0.424
0.704,0.701
0.730,0.170
0.080,0.765
0.748,0.678
0.788,0.547
0.638,0.156
0.019,0.810
0.781,0.718
0.149,0.350
0.282,0.450
0.777,0.711
0.720,0.714
0.708,0.177
0.274,0.528
0.015,0.806
0.021,0.720
0.774,0.573
0.745,0.213
0.721,0.659
0.004,0.774
0.702,0.319
0.080,0.779
0.294,0.516
0.703,0.171
0.789,0.261
0.169,0.506
0.009,0.767
0.015,0.756
0.814,0.191
0.763,0.167
0.886,0.271
0.721,0.257
0.328,0.582
0.217,0.620
0.750,0.187
0.768,0.178
0.161,0.419
0.764,0.170
0.237,0.530
0.069,0.764
0.687,0.125
0.119,0.515
0.828,0.663
0.716,0.668
0.016,0.749
0.259,0.550
0.105,0.823
0.587,0.183
0.910,0.151
0.792,0.538
0.018,0.715
0.694,0.515
0.018,0.901
0.788,0.151
0.137,0.600
0.663,0.549
0.760,0.650
0.036,0.793
0.108,0.752
0.782,0.182
0.749,0.712
0.589,0.249
0.730,0.270
0.757,0.750
0.690,0.192
0.802,0.527
0.062,0.775
0.826,0.504
0.080,0.698
0.883,0.607
0.051,0.862
0.841,0.226
0.043,0.754
0.061,0.873
0.192,0.557
0.681,0.622
0.050,0.788
0.117,0.751
0.701,0.143
0.048,0.776
0.018,0.788
0.743,0.155
0.235,0.428
0.788,0.633
0.738,0.655
0.094,0.677
0.069,0.767
0.765,0.262
0.661,0.597
0.025,0.866
0.820,0.565
0.801,0.170
0.783,0.260
0.009,0.788
0.045,0.648
0.706,0.634
0.269,0.510
0.043,0.772
0.042,0.852
0.809,0.216
0.722,0.674
0.848,0.509
0.003,0.764
0.168,0.612
0.211,0.499
0.748,0.608
0.035,0.704
0.061,0.763
0.669,0.194
0.347,0.539
0.241,0.557
0.739,0.137
0.768,0.608
0.813,0.663
0.051,0.785
0.262,0.434
0.012,0.730
0.051,0.634
0.052,0.788
0.761,0.286
0.800,0.143
0.779,0.640
0.686,0.233
0.647,0.249
0.745,0.080
0.242,0.580
0.743,0.173
0.746,0.604
0.881,0.171
0.279,0.443
0.248,0.507
0.764,0.799
0.129,0.729
0.747,0.726
0.093,0.731
0.809,0.668
0.027,0.872
0.090,0.687
0.016,0.797
0.651,0.640
0.230,0.460
0.776,0.719
0.303,0.548
0.716,0.125
0.076,0.767
0.721,0.625
0.791,0.510
0.713,0.453
0.065,0.745
0.029,0.846
0.743,0.685
0.342,0.435
0.688,0.667
0.730,0.174
0.757,0.594
0.775,0.661
0.695,0.192
0.689,0.331
0.819,0.178
0.647,0.628
0.222,0.480
0.731,0.117
0.022,0.831
0.024,0.767
0.823,0.289
0.158,0.536
0.220,0.361
0.731,0.632
0.014,0.889
0.215,0.586
0.723,0.155
0.813,0.159
0.077,0.862
0.236,0.395
0.779,0.639
0.687,0.725
0.821,0.524
0.889,0.233
0.704,0.606
0.779,0.593
0.727,0.175
0.686,0.681
0.342,0.567
0.198,0.446
0.855,0.623
0.682,0.678
0.834,0.238
0.676,0.228
0.651,0.520
0.789,0.539
0.698,0.614
0.168,0.511
0.715,0.668
0.792,0.339
0.208,0.490
0.746,0.592
0.712,0.728
0.046,0.760
0.258,0.512
0.829,0.190
0.674,0.710
0.860,0.162
0.811,0.178
0.086,0.951
0.730,0.218
0.245,0.457
0.821,0.248
0.221,0.576
0.071,0.762
0.798,0.260
0.219,0.460
0.728,0.569
0.804,0.141
0.047,0.760
0.048,0.777
0.762,0.710
0.031,0.668
0.043,0.728
0.743,0.590
0.847,0.129
0.285,0.383
0.195,0.461
0.189,0.432
0.819,0.633
0.055,0.808
0.195,0.466
0.674,0.238
0.688,0.145
0.038,0.731
0.034,0.815
0.825,0.261
0.174,0.469
0.243,0.524
0.040,0.762
0.876,0.573
0.216,0.458
0.272,0.475
0.786,0.607
0.255,0.598
0.271,0.410
0.170,0.522
0.659,0.712
0.791,0.239
0.728,0.174
0.231,0.456
0.337,0.445
0.819,0.207
0.735,0.687
0.803,0.192
0.033,0.753
0.016,0.831
0.706,0.726
0.014,0.747
0.119,0.722
0.770,0.136
0.803,0.229
0.739,0.140
0.028,0.743
0.183,0.438
0.220,0.520
0.276,0.497
0.750,0.117
0.042,0.719
0.062,0.759
0.331,0.558
0.019,0.735
0.761,0.164
0.805,0.726
0.157,0.448
0.281,0.473
0.662,0.701
0.037,0.737
0.020,0.790
0.099,0.907
0.713,0.711
0.256,0.405
0.803,0.653
0.724,0.665
0.338,0.422
0.761,0.672
0.773,0.183
0.079,0.660
0.063,0.739
0.740,0.632
0.280,0.480
0.295,0.393
0.733,0.220
0.835,0.244
0.705,0.644
0.803,0.482
0.716,0.642
0.756,0.621
0.838,0.200
0.028,0.905
0.081,0.783
0.274,0.482
0.862,0.124
0.034,0.799
0.068,0.743
0.638,0.610
0.203,0.635
0.711,0.595
0.260,0.502
0.002,0.849
0.774,0.636
0.096,0.712
0.772,0.615
0.113,0.807
0.284,0.539
0.810,0.187
0.788,0.194
0.246,0.549
0.012,0.793
0.197,0.415
0.816,0.494
0.867,0.146
0.059,0.778
0.711,0.700
0.851,0.275
0.734,0.111
0.249,0.544
0.324,0.551
0.721,0.159
0.730,0.755
0.203,0.566
0.054,0.842
0.058,0.710
0.594,0.629
0.234,0.504
0.709,0.182
0.029,0.793
0.227,0.521
0.698,0.588
0.790,0.206
0.011,0.775
0.763,0.134
0.806,0.158
0.708,0.134
0.700,0.560
0.839,0.719
0.160,0.514
0.143,0.560
0.036,0.859
0.104,0.738
0.012,0.751
0.751,0.216
0.655,0.204
0.001,0.797
0.314,0.504
0.134,0.544
0.730,0.703
0.192,0.619
0.816,0.647
0.730,0.625
0.040,0.711
0.815,0.172
0.838,0.241
0.154,0.556
0.023,0.701
0.720,0.233
0.059,0.829
0.806,0.627
0.759,0.127
0.267,0.529
0.003,0.852
0.694,0.706
0.241,0.455
0.029,0.761
0.216,0.563
0.849,0.708
0.217,0.468
0.098,0.687
0.705,0.164
0.031,0.668
0.818,0.155
0.224,0.637
0.662,0.116
0.735,0.605
0.728,0.644
0.834,0.696
0.276,0.351
0.812,0.723
0.047,0.628
0.193,0.502
0.761,0.722
0.716,0.139
0.044,0.860
0.790,0.673
0.793,0.587
0.287,0.539
0.924,0.732
0.819,0.281
0.236,0.526
0.161,0.529
0.052,0.762
0.040,0.796
0.811,0.545
0.156,0.455
0.106,0.846
0.842,0.722
0.747,0.676
0.772,0.186
0.762,0.576
0.016,0.846
0.653,0.238
0.041,0.701
0.854,0.179
0.193,0.515
0.203,0.559
0.071,0.692
0.225,0.404
0.188,0.554
0.125,0.845
0.197,0.425
0.808,0.144
0.004,0.739
0.764,0.225
0.220,0.440
0.849,0.666
0.005,0.711
0.003,0.753
0.717,0.577
0.765,0.240
0.797,0.748
0.076,0.794
0.633,0.575
0.730,0.681
0.323,0.603
0.210,0.475
0.767,0.150
0.048,0.738
0.773,0.566
0.855,0.659
0.124,0.780
0.794,0.231
0.231,0.517
0.684,0.696
0.045,0.814
0.677,0.632
0.861,0.171
0.232,0.523
0.270,0.438
0.703,0.739
0.236,0.438
0.808,0.150
0.811,0.267
0.363,0.540
0.204,0.507
0.780,0.644
0.162,0.798
0.830,0.122
0.750,0.626
0.315,0.529
0.024,0.916
0.040,0.762
0.309,0.528
0.020,0.720
0.013,0.670
0.741,0.137
0.746,0.638
0.023,0.808
0.688,0.110
0.220,0.552
0.717,0.187
0.858,0.639
0.760,0.623
0.044,0.733
0.808,0.750
0.791,0.633
0.102,0.869
0.227,0.371
0.216,0.401
0.090,0.682
0.337,0.623
0.825,0.232
0.013,0.792
0.694,0.651
0.812,0.713
0.824,0.586
0.191,0.500
0.772,0.536
0.809,0.171
0.719,0.220
0.026,0.867
0.065,0.712
0.718,0.537
0.172,0.775
0.016,0.794
0.093,0.757
0.181,0.472
0.849,0.210
0.843,0.617
0.021,0.857
0.702,0.210
0.702,0.148
0.702,0.616
0.058,0.752
0.667,0.660
0.358,0.407
0.237,0.387
0.916,0.740
0.039,0.677
0.862,0.121
0.221,0.501
0.023,0.723
0.055,0.773
0.233,0.546
0.027,0.826
0.026,0.815
0.030,0.845
0.776,0.729
0.011,0.739
0.042,0.751
0.229,0.509
0.259,0.518
0.239,0.424
0.251,0.540
0.736,0.141
0.084,0.797
0.032,0.802
0.744,0.210
0.752,0.129
0.301,0.474
0.879,0.303
0.202,0.442
0.052,0.656
0.702,0.202
0.789,0.232
0.776,0.143
0.788,0.659
0.798,0.172
0.054,0.484
0.756,0.196
0.687,0.539
0.838,0.177
0.140,0.457
0.127,0.802
0.686,0.585
0.639,0.690
0.061,0.763
0.754,0.685
0.062,0.709
0.020,0.864
0.292,0.541
0.067,0.808
0.001,0.745
0.715,0.655
0.288,0.488
0.302,0.466
0.732,0.119
0.014,0.688
0.736,0.601
0.738,0.179
0.755,0.119
0.091,0.763
0.728,0.183
0.190,0.453
0.056,0.878
0.750,0.282
0.710,0.100
0.741,0.163
0.789,0.194
0.710,0.552
0.719,0.628
0.222,0.477
0.673,0.249
0.693,0.656
0.104,0.737
0.255,0.435
0.179,0.513
0.014,0.848
0.193,0.542
0.792,0.074
0.015,0.714
0.763,0.124
0.800,0.590
0.217,0.547
0.769,0.588
0.792,0.705
0.052,0.696
0.025,0.758
0.238,0.457
0.256,0.423
0.740,0.669
0.007,0.789
0.209,0.549
0.793,0.177
0.731,0.703
0.297,0.509
0.718,0.227
0.264,0.518
0.773,0.647
0.259,0.508
0.633,0.757
0.899,0.520
0.006,0.786
0.812,0.501
0.037,0.841
0.018,0.698
0.760,0.580
0.865,0.623
0.169,0.547
0.636,0.610
0.086,0.812
0.313,0.544
0.069,0.712
0.778,0.589
0.766,0.635
0.814,0.222
0.745,0.187
0.042,0.745
0.193,0.524
0.776,0.196
0.302,0.579
0.243,0.505
0.026,0.646
0.632,0.607
0.327,0.487
0.158,0.429
0.782,0.201
0.038,0.817
0.057,0.734
0.270,0.564
0.803,0.673
0.841,0.229
0.770,0.662
0.801,0.229
0.629,0.145
0.708,0.118
0.228,0.476
0.732,0.165
0.764,0.723
0.115,0.460
0.758,0.647
0.320,0.421
0.809,0.628
0.815,0.596
0.743,0.200
0.066,0.782
0.120,0.581
0.045,0.857
0.080,0.853
0.057,0.708
0.840,0.197
0.034,0.744
0.070,0.831
0.720,0.143
0.637,0.153
0.010,0.772
0.775,0.262
0.810,0.617
0.834,0.694
0.040,0.758
0.684,0.570
0.110,0.506
0.222,0.517
0.015,0.727
0.169,0.494
0.843,0.181
0.133,0.449
0.045,0.820
0.818,0.239
0.742,0.227
0.065,0.764
0.086,0.777
0.346,0.507
0.147,0.533
0.739,0.224
0.261,0.545
0.785,0.598
0.244,0.440
0.037,0.881
0.786,0.645
0.284,0.414
0.168,0.552
0.745,0.124
0.097,0.715
0.845,0.494
0.784,0.608
0.214,0.501
0.219,0.482
0.332,0.579
0.058,0.706
0.730,0.633
0.183,0.583
0.186,0.621
0.721,0.310
0.741,0.718
0.761,0.624
0.831,0.617
0.072,0.754
0.047,0.796
0.205,0.455
0.857,0.232
0.697,0.284
0.168,0.451
0.210,0.556
0.252,0.470
0.811,0.278
0.757,0.497
0.778,0.247
0.128,0.739
0.797,0.774
0.698,0.185
0.821,0.638
0.781,0.518
0.257,0.545
0.743,0.660
0.804,0.222
0.004,0.714
0.685,0.119
0.001,0.772
0.666,0.567
0.725,0.228
0.021,0.733
0.069,0.739
0.193,0.563
0.760,0.561
0.213,0.480
0.012,0.714
0.115,0.680
0.750,0.275
0.629,0.640
0.044,0.820
0.695,0.258
0.828,0.539
0.257,0.408
0.731,0.170
0.803,0.619
0.769,0.532
0.211,0.471
0.068,0.761
0.317,0.515
0.233,0.551
0.736,0.670
0.860,0.202
0.185,0.435
0.697,0.534
0.221,0.517
0.122,0.430
0.028,0.756
0.259,0.546
0.000,0.809
